hh_ids,m_ids,int_date,wellbeing_q1,wellbeing_q2,wellbeing_q3,wellbeing_q4
"KMAKL17","6.51000e+16",20feb2013,"Moderately unhappy","Moderately well","Very well","Very confident"
"KMAKL17","6.51000e+16",12mar2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",26mar2013,"Moderately happy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",09apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",25apr2013,"Very happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",07may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",21may2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",04jun2013,"Very happy","Very well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",18jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",02jul2013,"Very happy","Very well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",16jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",30jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",13aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",27aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",10sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",24sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",09oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",01nov2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",21nov2012,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",14jan2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",20feb2013,"Moderately unhappy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",12mar2013,"Very happy","Very well","Very well","Moderately confident"
"KMAKL17","6.51000e+16",09apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",25apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",07may2013,"Moderately happy","Very well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",21may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",04jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",18jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",02jul2013,"Very happy","Very well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",16jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",30jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",13aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",27aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL17","6.51000e+16",24sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",09oct2012,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",01nov2012,"Neither happy nor unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",21nov2012,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",30jan2013,"Very happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL36","6.51000e+16",26feb2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL36","6.51000e+16",14mar2013,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL36","6.51000e+16",28mar2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",11apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",09may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",23may2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",06jun2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",20jun2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",04jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",18jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",01aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",15aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",29aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",12sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",26sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",09oct2012,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",30jan2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL36","6.51000e+16",26feb2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL27","6.51000e+16",09oct2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Neither confident nor unconfident"
"KMAKL27","6.51000e+16",01nov2012,"Moderately happy","Neither well nor badly","Very well","Moderately confident"
"KMAKL27","6.51000e+16",21nov2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",08jan2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL27","6.51000e+16",26feb2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL27","6.51000e+16",15mar2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",28mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",11apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",25apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",09may2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",23may2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",06jun2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",20jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",04jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",18jul2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",01aug2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",15aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",29aug2013,"Neither happy nor unhappy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",12sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL27","6.51000e+16",26sep2013,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",18oct2012,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL15","6.51000e+16",15nov2012,"Neither happy nor unhappy","Moderately badly","Very well","Very confident"
"KMAKL15","6.51000e+16",05dec2012,"Moderately happy","Moderately badly","Very well","Moderately confident"
"KMAKL15","6.51000e+16",15jan2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL15","6.51000e+16",21feb2013,"Moderately happy","Moderately well","Very well","Moderately confident"
"KMAKL15","6.51000e+16",14mar2013,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KMAKL15","6.51000e+16",28mar2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",11apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",25apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",09may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",23may2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",06jun2013,"Moderately unhappy","Moderately badly","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",20jun2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",04jul2013,"Moderately happy","Neither well nor badly","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",18jul2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",15aug2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",29aug2013,"Moderately happy","Moderately badly","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",12sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KMAKL15","6.51000e+16",26sep2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KELDK16","6.51000e+16",10oct2012,"Moderately happy","Neither well nor badly","Very well","Neither confident nor unconfident"
"KELDK16","6.51000e+16",31oct2012,"Moderately happy","Moderately well","Moderately well","Very confident"
"KELDK16","6.51000e+16",10dec2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KELDK16","6.51000e+16",16jan2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",11apr2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",26apr2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",10may2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",24may2013,"Very happy","Moderately badly","Very well","Very confident"
"KELDK16","6.51000e+16",11jun2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",25jun2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",09jul2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",23jul2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",08aug2013,"Very happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",22aug2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK16","6.51000e+16",05sep2013,"Moderately happy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",19sep2013,"Moderately happy","Moderately badly","Very well","Very confident"
"KELDK16","6.51000e+16",03oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",10oct2012,"Neither happy nor unhappy","Moderately well","Very well","Moderately confident"
"KELDK16","6.51000e+16",10dec2012,"Moderately unhappy","Neither well nor badly","Very well","Very confident"
"KELDK16","6.51000e+16",11apr2013,"Very happy","Very well","Very well","Very confident"
"KELDK16","6.51000e+16",26apr2013,"Moderately happy","Moderately well","Moderately well","Moderately confident"
"KELDK16","6.51000e+16",10may2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",24may2013,"Very happy","Moderately badly","Very well","Very confident"
"KELDK16","6.51000e+16",11jun2013,"Very happy","Very well","Very well","Very confident"
"KELDK16","6.51000e+16",25jun2013,"Very happy","Very well","Very well","Very confident"
"KELDK16","6.51000e+16",09jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",23jul2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",08aug2013,"Very happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",22aug2013,"Very happy","Very badly","Moderately well","Very confident"
"KELDK16","6.51000e+16",19sep2013,"Moderately happy","Moderately well","Moderately well","Very confident"
"KELDK16","6.51000e+16",03oct2013,"Moderately happy","Moderately well","Very well","Very confident"
"KELDK16","6.51000e+16",10dec2012,"Neither happy nor unhappy","Neither well nor badly","Moderately well","Very confident"
"KELDK16","6.51000e+16",10may2013,"Very happy","Neither well nor badly",,
"KMAKL15","6.51000e+16",15nov2012,"Neither happy nor unhappy","Moderately badly","Very well","Very confident"
